axis,tissue_key,condition,constrained,n_echoes,dTE_ms,snr,noise,sigma_joint,max_relSD_T2,functional,functional_value,functional_SD,delta
window,kidney_cortex,normal,0,48,10.0,100.0,rician,0,0.18103911382402132,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.08875137236021566,
window,kidney_cortex,normal,0,64,10.0,100.0,rician,0,0.1332112517006197,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.06819876721043816,
window,kidney_cortex,normal,0,96,10.0,100.0,rician,0,0.1224883867497495,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.06335647989510662,
window,kidney_cortex,normal,0,128,10.0,100.0,rician,0,0.1223831366491095,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.06330668809810805,
window,kidney_cortex,normal,0,160,10.0,100.0,rician,0,0.12238271633588772,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.06330648558523275,
window,kidney_cortex,normal,0,192,10.0,100.0,rician,0,0.12238271506797005,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.06330648496883616,
window,kidney_cortex,normal,0,256,10.0,100.0,rician,0,0.12238271506463284,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.0633064849672053,
window,kidney_medulla,normal,0,8,10.0,100.0,rician,0,26.14471104431995,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,9.680826310716464,
window,kidney_medulla,normal,0,12,10.0,100.0,rician,0,6.575968681878191,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,2.5982744591242803,
window,kidney_medulla,normal,0,16,10.0,100.0,rician,0,2.624710321398231,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,1.0993408907209699,
window,kidney_medulla,normal,0,24,10.0,100.0,rician,0,0.7927927419154838,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.366810522119772,
window,kidney_medulla,normal,0,32,10.0,100.0,rician,0,0.37299233561974365,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.18693975998615098,
window,kidney_medulla,normal,0,48,10.0,100.0,rician,0,0.15889733281500007,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.08892716934068237,
window,kidney_medulla,normal,0,64,10.0,100.0,rician,0,0.10779012998892883,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.06380940512220225,
window,kidney_medulla,normal,0,96,10.0,100.0,rician,0,0.09121807173393416,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.055225911661286105,
window,kidney_medulla,normal,0,128,10.0,100.0,rician,0,0.09083552925332655,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.055017239820232974,
window,kidney_medulla,normal,0,160,10.0,100.0,rician,0,0.09083254424213609,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.0550155739011215,
window,kidney_medulla,normal,0,192,10.0,100.0,rician,0,0.09083252781145382,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.05501556462882226,
window,kidney_medulla,normal,0,256,10.0,100.0,rician,0,0.09083252773314282,luminal/vascular long-T2 fraction (1 - mass below 120 ms),0.30000000000000004,0.05501556458434102,
window,pancreas,normal,0,8,10.0,100.0,rician,0,8.024528054665087,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,1.8606110027669704,
window,pancreas,normal,0,12,10.0,100.0,rician,0,2.1435452384253715,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.5477421470298008,
window,pancreas,normal,0,16,10.0,100.0,rician,0,0.9174644306045534,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.25446488398690637,
window,pancreas,normal,0,24,10.0,100.0,rician,0,0.3265017811216614,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.10277657887079689,
window,pancreas,normal,0,32,10.0,100.0,rician,0,0.18475064812833758,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.06333166358625936,
window,pancreas,normal,0,48,10.0,100.0,rician,0,0.1149442366471957,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.042599868903129334,
window,pancreas,normal,0,64,10.0,100.0,rician,0,0.10558405642201023,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.039635700621289204,
window,pancreas,normal,0,96,10.0,100.0,rician,0,0.10491652685463512,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.03941576345252548,
window,pancreas,normal,0,128,10.0,100.0,rician,0,0.10491574117011156,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.03941549584975839,
window,pancreas,normal,0,160,10.0,100.0,rician,0,0.10491574062466272,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.03941549566149674,
window,pancreas,normal,0,192,10.0,100.0,rician,0,0.10491574062435279,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.039415495661389084,
window,pancreas,normal,0,256,10.0,100.0,rician,0,0.10491574062435279,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.039415495661389084,
window,prostate_pz,normal,0,8,10.0,100.0,rician,0,65.22869107936528,luminal water fraction (1 - mass below 200 ms),0.24,7.474699769330932,-0.14
window,prostate_pz,normal,0,12,10.0,100.0,rician,0,15.48795743009554,luminal water fraction (1 - mass below 200 ms),0.24,1.9054842725763323,-0.14
window,prostate_pz,normal,0,16,10.0,100.0,rician,0,5.827824894846077,luminal water fraction (1 - mass below 200 ms),0.24,0.7650455460754514,-0.14
window,prostate_pz,normal,0,24,10.0,100.0,rician,0,1.5581637345352266,luminal water fraction (1 - mass below 200 ms),0.24,0.22923295422614176,-0.14
window,prostate_pz,normal,0,32,10.0,100.0,rician,0,0.645522671130262,luminal water fraction (1 - mass below 200 ms),0.24,0.10460075881491299,-0.14
window,prostate_pz,normal,0,48,10.0,100.0,rician,0,0.21036724039128177,luminal water fraction (1 - mass below 200 ms),0.24,0.039776062603196265,-0.14
window,prostate_pz,normal,0,64,10.0,100.0,rician,0,0.10767120424612997,luminal water fraction (1 - mass below 200 ms),0.24,0.02286831777841369,-0.14
window,prostate_pz,normal,0,96,10.0,100.0,rician,0,0.053104807477376136,luminal water fraction (1 - mass below 200 ms),0.24,0.013145584887070497,-0.14
window,prostate_pz,normal,0,128,10.0,100.0,rician,0,0.03877064211613124,luminal water fraction (1 - mass below 200 ms),0.24,0.010403010391982638,-0.14
window,prostate_pz,normal,0,160,10.0,100.0,rician,0,0.0338994234793296,luminal water fraction (1 - mass below 200 ms),0.24,0.00942763957607568,-0.14
window,prostate_pz,normal,0,192,10.0,100.0,rician,0,0.03241377630799843,luminal water fraction (1 - mass below 200 ms),0.24,0.009119060984174292,-0.14
window,prostate_pz,normal,0,256,10.0,100.0,rician,0,0.03201515486209299,luminal water fraction (1 - mass below 200 ms),0.24,0.009033465587893223,-0.14
window,breast_fibroglandular,normal,0,8,10.0,100.0,rician,0,12.669770963103629,fat fraction (1 - mass below 80 ms),0.4,12.874418716780431,
window,breast_fibroglandular,normal,0,12,10.0,100.0,rician,0,3.512898521838084,fat fraction (1 - mass below 80 ms),0.4,3.781626400314198,
window,breast_fibroglandular,normal,0,16,10.0,100.0,rician,0,1.5499767318278237,fat fraction (1 - mass below 80 ms),0.4,1.7535160607890101,
window,breast_fibroglandular,normal,0,24,10.0,100.0,rician,0,0.5775311544413233,fat fraction (1 - mass below 80 ms),0.4,0.7059273949291488,
window,breast_fibroglandular,normal,0,32,10.0,100.0,rician,0,0.34044696016228515,fat fraction (1 - mass below 80 ms),0.4,0.43741820328633385,
window,breast_fibroglandular,normal,0,48,10.0,100.0,rician,0,0.24368455539266914,fat fraction (1 - mass below 80 ms),0.4,0.3230795926753983,
window,breast_fibroglandular,normal,0,64,10.0,100.0,rician,0,0.23967902614377556,fat fraction (1 - mass below 80 ms),0.4,0.3181249572027471,
window,breast_fibroglandular,normal,0,96,10.0,100.0,rician,0,0.23963369030816814,fat fraction (1 - mass below 80 ms),0.4,0.3180675888543393,
window,breast_fibroglandular,normal,0,128,10.0,100.0,rician,0,0.23963368871660098,fat fraction (1 - mass below 80 ms),0.4,0.31806758680762437,
window,breast_fibroglandular,normal,0,160,10.0,100.0,rician,0,0.23963368871659158,fat fraction (1 - mass below 80 ms),0.4,0.3180675868076135,
window,breast_fibroglandular,normal,0,192,10.0,100.0,rician,0,0.23963368871659158,fat fraction (1 - mass below 80 ms),0.4,0.3180675868076135,
window,breast_fibroglandular,normal,0,256,10.0,100.0,rician,0,0.23963368871659158,fat fraction (1 - mass below 80 ms),0.4,0.3180675868076135,
window,adipose_tissue,normal,0,8,10.0,100.0,rician,0,8.53711290433684,water fraction (mass below 75 ms),0.1,1.5671632212319362,
window,adipose_tissue,normal,0,12,10.0,100.0,rician,0,3.037416927125295,water fraction (mass below 75 ms),0.1,0.4705970949584315,
window,adipose_tissue,normal,0,16,10.0,100.0,rician,0,1.6706867136048935,water fraction (mass below 75 ms),0.1,0.22264190619539795,
window,adipose_tissue,normal,0,24,10.0,100.0,rician,0,0.8842925137308729,water fraction (mass below 75 ms),0.1,0.0935160794064608,
window,adipose_tissue,normal,0,32,10.0,100.0,rician,0,0.6557997439033769,water fraction (mass below 75 ms),0.1,0.060176958718834286,
window,adipose_tissue,normal,0,48,10.0,100.0,rician,0,0.524048346431593,water fraction (mass below 75 ms),0.1,0.04279320233698924,
window,adipose_tissue,normal,0,64,10.0,100.0,rician,0,0.4991621450280558,water fraction (mass below 75 ms),0.1,0.03979973621848449,
window,adipose_tissue,normal,0,96,10.0,100.0,rician,0,0.4969482411345097,water fraction (mass below 75 ms),0.1,0.039547122487068126,
window,adipose_tissue,normal,0,128,10.0,100.0,rician,0,0.49694708747084987,water fraction (mass below 75 ms),0.1,0.03954699729461187,
window,adipose_tissue,normal,0,160,10.0,100.0,rician,0,0.4969470872116516,water fraction (mass below 75 ms),0.1,0.03954699726705765,
window,adipose_tissue,normal,0,192,10.0,100.0,rician,0,0.4969470872114199,water fraction (mass below 75 ms),0.1,0.0395469972670324,
window,adipose_tissue,normal,0,256,10.0,100.0,rician,0,0.4969470872114199,water fraction (mass below 75 ms),0.1,0.0395469972670324,
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,8,10.0,100.0,rician,0,13.469301472600163,fat fraction (1 - mass below 55 ms),0.09999999999999998,3.2822354039232278,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,12,10.0,100.0,rician,0,4.207482014668774,fat fraction (1 - mass below 55 ms),0.09999999999999998,1.1094994402594194,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,16,10.0,100.0,rician,0,2.132452946690869,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.5971353796924352,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,24,10.0,100.0,rician,0,1.2198801982221112,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.36085180307583975,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,32,10.0,100.0,rician,0,1.1406357447286724,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.3391868650051433,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,48,10.0,100.0,rician,0,1.136821149862092,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.3381125012989172,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,64,10.0,100.0,rician,0,1.1368180763699904,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.3381116174732489,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,96,10.0,100.0,rician,0,1.136818074918812,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.3381116170525152,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,128,10.0,100.0,rician,0,1.136818074918812,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.3381116170525152,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,160,10.0,100.0,rician,0,1.136818074918812,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.3381116170525152,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,192,10.0,100.0,rician,0,1.136818074918812,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.3381116170525152,0.081
window,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,256,10.0,100.0,rician,0,1.136818074918812,fat fraction (1 - mass below 55 ms),0.09999999999999998,0.3381116170525152,0.081
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,8,10.0,100.0,rician,0,5.509092868301698,fat fraction (1 - mass below 55 ms),0.25,3.352181134952287,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,12,10.0,100.0,rician,0,1.7193988014531643,fat fraction (1 - mass below 55 ms),0.25,1.1309467594621392,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,16,10.0,100.0,rician,0,0.8661438353061487,fat fraction (1 - mass below 55 ms),0.25,0.6047286399832952,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,24,10.0,100.0,rician,0,0.4470075102806081,fat fraction (1 - mass below 55 ms),0.25,0.3336173853578627,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,32,10.0,100.0,rician,0,0.3879873535580208,fat fraction (1 - mass below 55 ms),0.25,0.29337242987652046,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,48,10.0,100.0,rician,0,0.383768804211927,fat fraction (1 - mass below 55 ms),0.25,0.2903942471998331,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,64,10.0,100.0,rician,0,0.38376476369754287,fat fraction (1 - mass below 55 ms),0.25,0.29039131620443603,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,96,10.0,100.0,rician,0,0.38376476179122465,fat fraction (1 - mass below 55 ms),0.25,0.29039131480844754,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,128,10.0,100.0,rician,0,0.38376476179122465,fat fraction (1 - mass below 55 ms),0.25,0.29039131480844754,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,160,10.0,100.0,rician,0,0.38376476179122465,fat fraction (1 - mass below 55 ms),0.25,0.29039131480844754,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,192,10.0,100.0,rician,0,0.38376476179122465,fat fraction (1 - mass below 55 ms),0.25,0.29039131480844754,0.231
window,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,256,10.0,100.0,rician,0,0.38376476179122465,fat fraction (1 - mass below 55 ms),0.25,0.29039131480844754,0.231
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,8,10.0,100.0,rician,0,119.6346014141001,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,5.126561246864718,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,12,10.0,100.0,rician,0,28.473764937988832,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,1.3204939688494859,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,16,10.0,100.0,rician,0,10.750577169107782,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.5357771026576835,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,24,10.0,100.0,rician,0,2.902452985445328,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.16413384036405418,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,32,10.0,100.0,rician,0,1.218429055126297,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.07670589205654871,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,48,10.0,100.0,rician,0,0.4102861906518459,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.03065209530239114,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,64,10.0,100.0,rician,0,0.2172623887077341,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.01842813061682228,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,96,10.0,100.0,rician,0,0.11391391240835243,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.011309141808109283,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,128,10.0,100.0,rician,0,0.08865357752273366,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.009422145581539799,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,160,10.0,100.0,rician,0,0.08193896882632273,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.008891133823933906,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,192,10.0,100.0,rician,0,0.08046158291255388,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.008769164320315482,-0.14
window,prostate_pz_cancer,"prostate cancer, peripheral zone",0,256,10.0,100.0,rician,0,0.08016250248439179,luminal water fraction (1 - mass below 200 ms),0.09999999999999998,0.008743646425946976,-0.14
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,8,10.0,100.0,rician,0,5.231316050705114,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.5045136960755724,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,12,10.0,100.0,rician,0,1.4306133183592145,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.15701176548425508,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,16,10.0,100.0,rician,0,0.6337832844159056,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.07726429958887628,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,24,10.0,100.0,rician,0,0.2449331570748613,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.03489527262504295,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,32,10.0,100.0,rician,0,0.14904087495864085,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.023492061911673218,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,48,10.0,100.0,rician,0,0.09960698213547232,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.01721792293908135,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,64,10.0,100.0,rician,0,0.09196631721075643,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.016181204074359894,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,96,10.0,100.0,rician,0,0.0912041347965256,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.016072865470064555,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,128,10.0,100.0,rician,0,0.0912020482321707,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.01607255585609876,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,160,10.0,100.0,rician,0,0.091202044714755,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.01607255532436637,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,192,10.0,100.0,rician,0,0.09120204470979595,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.01607255532360901,0.062
window,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,256,10.0,100.0,rician,0,0.09120204470978979,extracellular / vascular fraction (1 - mass below 60 ms),0.14200000000000002,0.016072555323608073,0.062
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,8,10.0,100.0,rician,0,inf,myelin water fraction (mass below 40 ms),0.0525,inf,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,12,10.0,100.0,rician,0,4326.557725236561,myelin water fraction (mass below 40 ms),0.0525,0.9534669514078657,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,16,10.0,100.0,rician,0,963.2685984256589,myelin water fraction (mass below 40 ms),0.0525,0.3351222573301003,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,24,10.0,100.0,rician,0,142.77259973958377,myelin water fraction (mass below 40 ms),0.0525,0.10252665356211059,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,32,10.0,100.0,rician,0,42.30556581859986,myelin water fraction (mass below 40 ms),0.0525,0.05678039281590058,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,48,10.0,100.0,rician,0,9.294048104526142,myelin water fraction (mass below 40 ms),0.0525,0.03754117402297742,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,64,10.0,100.0,rician,0,3.726470684366399,myelin water fraction (mass below 40 ms),0.0525,0.03402423449963527,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,96,10.0,100.0,rician,0,1.302381041107836,myelin water fraction (mass below 40 ms),0.0525,0.03251401512415924,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,128,10.0,100.0,rician,0,1.253648715274424,myelin water fraction (mass below 40 ms),0.0525,0.032161109660312666,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,160,10.0,100.0,rician,0,1.2307288970258696,myelin water fraction (mass below 40 ms),0.0525,0.032023417889862626,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,192,10.0,100.0,rician,0,1.2180197581426389,myelin water fraction (mass below 40 ms),0.0525,0.031954210511839054,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,256,10.0,100.0,rician,0,1.205244138600565,myelin water fraction (mass below 40 ms),0.0525,0.03188955960344121,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,8,10.0,100.0,rician,0,11.718915060864074,myelin water fraction (mass below 40 ms),0.0525,0.6804499447645733,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,12,10.0,100.0,rician,0,4.419240719540792,myelin water fraction (mass below 40 ms),0.0525,0.16662350344301435,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,16,10.0,100.0,rician,0,2.762294615086715,myelin water fraction (mass below 40 ms),0.0525,0.07613631708561158,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,24,10.0,100.0,rician,0,1.802040858920433,myelin water fraction (mass below 40 ms),0.0525,0.04008781164050675,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,100.0,rician,0,1.500746867171805,myelin water fraction (mass below 40 ms),0.0525,0.034301997560834276,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,48,10.0,100.0,rician,0,1.2949805142721231,myelin water fraction (mass below 40 ms),0.0525,0.03229986173717716,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,64,10.0,100.0,rician,0,1.2287769097578982,myelin water fraction (mass below 40 ms),0.0525,0.03195121824663667,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,96,10.0,100.0,rician,0,1.1874642225215344,myelin water fraction (mass below 40 ms),0.0525,0.031789483847331504,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,128,10.0,100.0,rician,0,1.1751433036715633,myelin water fraction (mass below 40 ms),0.0525,0.031746554089423396,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,160,10.0,100.0,rician,0,1.1700193018217961,myelin water fraction (mass below 40 ms),0.0525,0.03172898747399062,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,192,10.0,100.0,rician,0,1.1675081074272824,myelin water fraction (mass below 40 ms),0.0525,0.03172040934413695,-0.0605
window,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,256,10.0,100.0,rician,0,1.1654573924760883,myelin water fraction (mass below 40 ms),0.0525,0.03171341651024749,-0.0605
arm,brain_wm,normal,0,32,10.0,100.0,gaussian_real,0,,myelin water fraction (mass below 40 ms),,0.07339601150757868,-0.0605
arm,brain_wm,normal,0,32,10.0,100.0,rician,0,,myelin water fraction (mass below 40 ms),,0.07365052595371915,-0.0605
arm,brain_wm,normal,0,32,10.0,100.0,rician,1,,myelin water fraction (mass below 40 ms),,0.07365079118883047,-0.0605
arm,brain_gm,normal,0,32,10.0,100.0,gaussian_real,0,,myelin water fraction (mass below 40 ms),,0.07140311939889209,
arm,brain_gm,normal,0,32,10.0,100.0,rician,0,,myelin water fraction (mass below 40 ms),,0.0715436844086401,
arm,brain_gm,normal,0,32,10.0,100.0,rician,1,,myelin water fraction (mass below 40 ms),,0.0715437258850066,
arm,spinal_cord_wm,normal,0,32,10.0,100.0,gaussian_real,0,,myelin water fraction (mass below 40 ms),,0.11693712692084877,-0.0305
arm,spinal_cord_wm,normal,0,32,10.0,100.0,rician,0,,myelin water fraction (mass below 40 ms),,0.11709827184329351,-0.0305
arm,spinal_cord_wm,normal,0,32,10.0,100.0,rician,1,,myelin water fraction (mass below 40 ms),,0.11709828240329737,-0.0305
arm,skeletal_muscle,normal,0,32,10.0,100.0,gaussian_real,0,,extracellular fraction (1 - mass below 60 ms),,0.3370263453398182,0.062
arm,skeletal_muscle,normal,0,32,10.0,100.0,rician,0,,extracellular fraction (1 - mass below 60 ms),,0.368764974038557,0.062
arm,skeletal_muscle,normal,0,32,10.0,100.0,rician,1,,extracellular fraction (1 - mass below 60 ms),,0.374834403277345,0.062
arm,articular_cartilage,normal,0,32,10.0,100.0,gaussian_real,0,,short/intermediate fraction (mass below 45 ms),,0.04046441951923554,
arm,articular_cartilage,normal,0,32,10.0,100.0,rician,0,,short/intermediate fraction (mass below 45 ms),,0.04061621912195939,
arm,articular_cartilage,normal,0,32,10.0,100.0,rician,1,,short/intermediate fraction (mass below 45 ms),,0.04066565342633685,
arm,bone_marrow_vertebral,normal,0,32,10.0,100.0,gaussian_real,0,,fat fraction (1 - mass below 75 ms),,0.0982909753277889,
arm,bone_marrow_vertebral,normal,0,32,10.0,100.0,rician,0,,fat fraction (1 - mass below 75 ms),,0.09895481995260821,
arm,bone_marrow_vertebral,normal,0,32,10.0,100.0,rician,1,,fat fraction (1 - mass below 75 ms),,0.09906029582265193,
arm,liver,normal,0,32,10.0,100.0,gaussian_real,0,,vascular/long-T2 fraction (1 - mass below 90 ms),,0.058256685348838544,
arm,liver,normal,0,32,10.0,100.0,rician,0,,vascular/long-T2 fraction (1 - mass below 90 ms),,0.05872090048321485,
arm,liver,normal,0,32,10.0,100.0,rician,1,,vascular/long-T2 fraction (1 - mass below 90 ms),,0.05878703296917718,
arm,spleen,normal,0,32,10.0,100.0,gaussian_real,0,,blood/long-T2 fraction (1 - mass below 95 ms),,0.4342876279226594,
arm,spleen,normal,0,32,10.0,100.0,rician,0,,blood/long-T2 fraction (1 - mass below 95 ms),,0.436464102928571,
arm,spleen,normal,0,32,10.0,100.0,rician,1,,blood/long-T2 fraction (1 - mass below 95 ms),,0.4367071397078203,
arm,kidney_cortex,normal,0,32,10.0,100.0,gaussian_real,0,,tubular/vascular long-T2 fraction (1 - mass below 120 ms),,0.17533499927499152,
arm,kidney_cortex,normal,0,32,10.0,100.0,rician,0,,tubular/vascular long-T2 fraction (1 - mass below 120 ms),,0.1756801260816019,
